crewlistID,vesselID,vessel,rig,masterID,master,voyageID,voyage,list_date,port,custom_house,destination,source,images,inbound_date,transcriber,scan
AC002811,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00281,"Admiral Blake : 1875",1875-May-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC002821,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00282,"Admiral Blake : 1875-1876",1875-Nov-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC002831,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00283,"Admiral Blake : 1876",1876-May-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC002841,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00284,"Admiral Blake : 1876-1877",1876-Dec-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC002851,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00285,"Admiral Blake : 1877-1878",1877-Nov-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC002861,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00286,"Admiral Blake : 1878-1879",1878-Nov-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC002871,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00287,"Admiral Blake : 1880",1880-May-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC002881,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00288,"Admiral Blake : 1881",1881-May-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC002891,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00289,"Admiral Blake : 1882",1882-May-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC002901,AS0822,"Admiral Blake",Schr,AM0529,"Bourne, Zenas E.",AV00290,"Admiral Blake : 1882-1884",1882-Sep-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC002911,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00291,"Admiral Blake : 1885",1886-May-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC002921,AS0822,"Admiral Blake",Schr,AM2422,"Handy, Benjamin B.",AV00292,"Admiral Blake : 1853",1853-May-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC002931,AS0822,"Admiral Blake",Schr,AM2422,"Handy, Benjamin B.",AV00293,"Admiral Blake : 1854",1854-May-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC002941,AS0822,"Admiral Blake",Schr,AM2422,"Handy, Benjamin B.",AV00294,"Admiral Blake : 1855",1855-May-07,,"New Bedford",,NB,,NULL,NULL,NULL
AC002951,AS0822,"Admiral Blake",Schr,AM0483,"Blankenship, Jared",AV00295,"Admiral Blake : 1856",1856-May-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC002961,AS0822,"Admiral Blake ",Schr,AM0483,"Blankenship, Jared",AV00296,"Admiral Blake : 1857",1857-May-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC002971,AS0822,"Admiral Blake",Schr,AM0483,"Blankenship, Jared",AV00297,"Admiral Blake : 1858-1859",1858-Apr-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC002981,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00298,"Admiral Blake : 1860",1860-Mar-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC002991,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00299,"Admiral Blake : 1861",1861-May-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC003001,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00300,"Admiral Blake : 1862",1862-May-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC003011,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00301,"Admiral Blake : 1863",1863-May-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC003021,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00302,"Admiral Blake : 1864",1864-Apr-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC003041,AS0822,"Admiral Blake",Schr,AM2511,"Hathaway, William C.",AV00304,"Admiral Blake : 1865",1865-May-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC003051,AS0822,"Admiral Blake",Schr,AM2397,"Hammond, Arthur H.",AV00305,"Admiral Blake : 1865-1866",1865-Dec-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC003091,AS0825,Aerial,bark,AM3839,"Petty, Charles G.",AV00309,"Aerial : 1851-1852",1851-May-12,"Fall River","Fall River","Atlantic, Indian","NARA Waltham",,NULL,NULL,NULL
AC003101,AS0825,Aerial,bark,AM0254,"Baker, Ensign",AV00310,"Aerial : 1852-1853",1852-Jul-13,"Fall River","Fall River",Atlantic,"NARA Waltham",,NULL,NULL,NULL
AC003111,AS0825,Aerial,bark,AM0510,"Borden, Philip H.",AV00311,"Aerial : 1853-1856",1853-Dec-13,"Fall River","Fall River","Atlantic, Indian","NARA Waltham",,NULL,NULL,NULL
AC003121,AS0826,Aeronaut,Ship,AM3270,"Mallory, Alvin",AV00312,"Aeronaut : 1834-1836",1834-May-20,,"New London","South Atlantic","NARA, NE Region","31587, 31588",NULL,NULL,NULL
AC003141,AS0826,Aeronaut,Ship,AM3271,"Mallory, Charles",AV00314,"Aeronaut : 1838-1840",1838-Jun-12,Groton,"New London","South Atlantic Ocean","NARA, NE Region","32086, 32087, 32088",NULL,NULL,NULL
AC003151,AS0826,Aeronaut,Ship,AM3271,"Mallory, Charles",AV00315,"Aeronaut : 1840-1842",1840-Jun-06,,"New London","South Atlantic Ocean","NARA, NE Region","32311, 32312",NULL,NULL,NULL
AC003161,AS0826,Aeronaut,Ship,AM5261,"West, William A.",AV00316,"Aeronaut : 1842-1843",1842-May-31,Groton,"New London","Whaling Voyage, Indian Ocean","NARA, NE Region","32529, 32530",NULL,NULL,NULL
AC003231,AS0826,Aeronaut,Ship,AM4275,"Sayre, Isaac",AV00323,"Aeronaut : 1831-1832",1831-May-23,,"New London","South Atlantic Whaling","NARA, NE Region","31208, 31207",NULL,NULL,NULL
AC003241,AS0826,Aeronaut,Ship,AM3270,"Mallory, Alvin",AV00324,"Aeronaut : 1833-1834",1833-May-13,,"New London","South Atlantic Ocean","NARA, NE Region","31397, 31396",NULL,NULL,NULL
AC003291,AS0028,Afton,Bark,AM0161,"Archer, James",AV00329,"Afton : 1853-1856",1853-Aug-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC003301,AS0028,Afton,Bark,AM1010,"Clark, James M.",AV00330,"Afton : 1856-1858",1856-May-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC003311,AS0028,Afton,Bark,AM0065,"Allen, Francis",AV00331,"Afton : 1858-1862",1858-Nov-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC003371,AS0004,Agate,Brig,AM4634,"Spooner, Joseph",AV00337,"Agate : 1840-1841",1840-Oct-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC003381,AS0004,Agate,NA,AM1345,"Cornell, Peleg",AV00338,"Agate : 1841-1842",1841-Apr-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC003391,AS0004,Agate,Brig,AM1345,"Cornell, Peleg",AV00339,"Agate : 1842-1843",1842-Mar-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC003401,AS0004,Agate,Brig,AM5151,"Vincent, Jesse S.",AV00340,"Agate : 1843-1844",1843-Jul-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC003421,AS0826,Aeronaut,Ship,AM4065,"Rice, John",AV00342,"Aeronaut : 1830",1830-Jun-18,,"New London","Whaling Voyage","NARA, NE Region","31094, 31095",NULL,NULL,NULL
AC003431,AS0826,Aeronaut,Ship,AM1985,"Fordham, Charles",AV00343,"Aeronaut : 1832-1833",1832-May-23,Groton,"New London","South Atlantic Ocean on a Whaling Voyage","NARA, NE Region","31247, 31246",NULL,NULL,NULL
AC003621,AS0829,Agenora,Brig,AM0773,"Burtch, Stanton",AV00362,"Agenora : 1817-1818",1817-Aug-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC003681,AS0796,Alabama,Bark,AM1201,"Coffin, Thomas M., II",AV00368,"Alabama : 1855-1859",1855-Sep-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC003711,AS0831,"Alabama Packet",Brig,AM3803,"Pendleton, Benjamin",AV00371,"Alabama Packet : 1823-1824",1823-Oct-14,,"New London","South Seas","NARA, NE Region","20642, 20643",NULL,NULL,NULL
AC003731,AS0831,"Alabama Packet",Brig,AM3803,"Pendleton, Benjamin",AV00373,"Alabama Packet : 1825",1825-Aug-01,,"New London","South Seas or","NARA, NE Region","20859, 20860",NULL,NULL,NULL
AC003751,AS0831,"Alabama Packet",Brig,AM3812,"Pendleton, Jonathan",AV00375,"Alabama Packet : 1827",1827-Jul-03,,"New London","Pacific Ocean","NARA, NE Region","21008, 21009",NULL,NULL,NULL
AC003761,AS0041,Alaska,"Bark ",AM3625,"Norton, Shubael Hawes",AV00376,"Alaska : 1867-1871",1867-Aug-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC003781,AS0041,Alaska,Bark,AM1854,"Fisher, Charles William(S)",AV00378,"Alaska : 1871-1875",1871-Jun-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC003791,AS0041,Alaska,Bark,AM1854,"Fisher, Charles William(s)",AV00379,"Alaska : 1876-1880",1876-Jun-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC003801,AS0041,Alaska,Bark,AM1854,"Fisher, Charles William(S)",AV00380,"Alaska : 1880-1884",1880-Sep-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC003811,AS0041,Alaska,Bark,AM1854,"Fisher, Charles William(S)",AV00381,"Alaska : 1885-1889",1885-Jun-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC003941,AS0042,Albion,Ship,AM4041,"Read, Sheffel",AV00394,"Albion : 1828-1829",1828-May-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC003951,AS0042,Albion,Ship,AM4041,"Read, Sheffel",AV00395,"Albion : 1829-1830",1829-Jul-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC003971,AS0042,Albion,Ship,AM1224,"Coggeshall, John E.",AV00397,"Albion : 1831-1832",1831-Jul-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC003981,AS0042,Albion,Ship,AM1224,"Coggeshall, John E.",AV00398,"Albion : 1832-1833",1832-Jun-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC003990,AS0042,Albion,Ship,AM1224,"Coggeshall, John E.",AV00399,"Albion : 1833-1834",1833-Apr-26,Fairhaven,"New Bedford","South Atlantic Ocean","NBFPL Reel166",,NULL,NULL,NULL
AC003991,AS0042,Albion,NA,AM1224,"Coggeshall, John E.",AV00399,"Albion : 1833-1834",1833-Apr-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC004010,AS0042,Albion,Ship,AM4041,"Read, Sheffield",AV00401,"Albion : 1834-1836",1834-May-26,Fairhaven,"New Bedford","South Atlantic Ocean","NBFPL Reel 166",,NULL,NULL,NULL
AC004023,AS0042,Albion,Ship,AM2494,"Hathaway, Humphrey",AV00402,"Albion : 1836-1838","1836 Aug 17",Fairhaven,"New Bedford","South Atlantic Ocean","NBFPL Reel 176",,,"Geoffrey Lucier",Albion_1836_00402a
AC004024,AS0042,Albion,Ship,AM2494,"Hathaway, Humphrey",AV00402,"Albion : 1836-1838","1836 Aug 17",Fairhaven,"New Bedford","South Atlantic Ocean","NBFPL Reel 176",,,"Geoffrey Lucier",Albion_1836_00402b
AC004033,AS0042,Albion,Ship,AM4458,"Smith, Justin",AV00403,"Albion : 1838-1840","1838 Jul 7","Fair Haven","New Bedford","South Atlantic, Indian and Pacific Oceans","NBFPL Reel 176",,,"Geoffrey Lucier",Albion_1838_00403a
AC004034,AS0042,Albion,Ship,AM4458,"Smith, Justin",AV00403,"Albion : 1838-1840","1838 Jul 7",Fairhaven,"New Bedford","South Atlantic, Indian and Pacific Oceans","NBFPL Reel 176",,,"Geoffrey Lucier",Albion_1838_00403b
AC004041,AS0042,Albion,Ship,AM4458,"Smith, Austin",AV00404,"Albion : 1840-1842",1840-May-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC004051,AS0042,Albion,Ship,AM2877,"Jenney, Jahaziel",AV00405,"Albion : 1842-1844",1842-Sep-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC004081,AS0042,Albion,Ship,AM2505,"Hathaway, Stephen Kempton",AV00408,"Albion : 1844-1847",1844-Aug-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC004091,AS0042,Albion,Ship,AM2505,"Hathaway, Stephen Kempton",AV00409,"Albion : 1847-1851",1847-Aug-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC004101,AS0042,Albion,Ship,AM4609,"Sowle, John M.",AV00410,"Albion : 1851-1854",1851-Sep-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC004111,AS0042,Albion,NA,AM2617,"Hinds, John F.",AV00411,"Albion : 1854-1857",1854-Oct-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC004121,AS0042,Albion,Bark,AM4999,"Thomas, Albert Alexander",AV00412,"Albion : 1867-1871",1867-Dec-25,,"New Bedford",,NB,,NULL,NULL,NULL
AC004461,AS0834,Alert,Ship,AM3434,"Middleton, Nathaniel, Jr.",AV00446,"Alert : 1843-1845",1843-Jun-30,,"New London","Indian & Pacific Oceans","NARA, NE Region","32586, 32587",NULL,NULL,NULL
AC004471,AS0834,Alert,Ship,AM3434,"Middleton, Nathaniel, Jr.",AV00447,"Alert : 1845-1847",1845-Jun-14,,"New London","Indian & Pacific Ocean","NARA, NE Region","32742, 32743",NULL,NULL,NULL
AC004481,AS0834,Alert,Ship,AM2299,"Green, James M.",AV00448,"Alert : 1847-1850",1847-Aug-03,,"New London","Indian & Pacific Ocean","NARA, NE Region","32844, 32845",NULL,NULL,NULL
AC004491,AS0834,Alert,Ship,AM0499,"Bolles, John",AV00449,"Alert : 1850-1853",1850-Jun-17,,"New London","Pacific Ocean","NARA, NE Region","33160, 33161",NULL,NULL,NULL
AC004501,AS0834,Alert,Bark,AM0971,"Church, Simeon",AV00450,"Alert : 1853-1856",1853-Oct-06,,"New London",Desolation,"NARA, NE Region","33282, 33284",NULL,NULL,NULL
AC004511,AS0834,Alert,Bark,AM0971,"Church, Simeon",AV00451,"Alert : 1856-1858",1856-Jul-21,,"New London","Desolation Is. and elsewhere on a Whaling Voyage","NARA, NE Region","33433, 33434",NULL,NULL,NULL
AC004521,AS0834,Alert,Bark,AM3738,"Parsons, Andrew J.",AV00452,"Alert : 1858-1860",1858-Jun-29,,"New London","Heard's Island Elephanting","NARA, NE Region","33559, 33560",NULL,NULL,NULL
AC004531,AS0834,Alert,Bark,AM3738,"Parsons, Andrew J.",AV00453,"Alert : 1860-1862",1860-Jul-23,,"New London","Desolation Island","NARA, NE Region","33651, 33652",NULL,NULL,NULL
AC004551,AS0005,Alexander,NA,AM0903,"Chase, George Brown",AV00455,"Alexander : 1821-1824",1821-May-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC004611,AS0005,Alexander,Ship,AM1601,"Dornin, John B.",AV00461,"Alexander : 1842-1846",1842-Aug-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC004621,AS0005,Alexander,Ship,AM4057,"Reynard, Robert P.",AV00462,"Alexander : 1846-1848",1846-Jun-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC004631,AS0005,Alexander,Ship,AM0472,"Black, Joseph",AV00463,"Alexander : 1848-1851",1848-May-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC004651,AS0005,Alexander,Ship,AM4222,"Ryan, John, Jr.",AV00465,"Alexander : 1851-1855",1851-Jun-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC004661,AS0005,Alexander,Ship,AM5212,"Weeks, Joshua, Jr.",AV00466,"Alexander : 1855-1857",1855-Sep-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC004681,AS0800,Alexander,Brig,AM0491,"Blossom, Benjamin C.",AV00468,"Alexander : 1886-1887",1886-Jul-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC004691,AS0800,Alexander,Brig,AM3453,"Miner, C. C.",AV00469,"Alexander : 1888-1889",1888-Jul-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC005161,AS0013,"Alexander Coffin",Ship,AM2495,"Hathaway, Jabez S.",AV00516,"Alexander Coffin : 1844-1849",1844-Oct-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC005171,AS0013,"Alexander Coffin",Ship,AM3977,"Purrington, Isaiah",AV00517,"Alexander Coffin : 1851-1854",1851-Nov-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC005181,AS0013,"Alexander Coffin",Ship,AM3977,"Purrington, Isaiah",AV00518,"Alexander Coffin : 1854-1856",1854-Sep-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC005271,AS0016,Alfred,Schr,AM0787,"Butler, Lucius Lothrop",AV00527,"Alfred : 1856-1856",1856-Aug-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC005281,AS0016,Alfred,Schr,AM1508,"Davenport, John Pope",AV00528,"Alfred : 1845-1852",1845-Aug-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC005291,AS0016,Alfred,Schr,AM2212,"Gifford, Philander",AV00529,"Alfred : 1852-1853",1852-Jun-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC005301,AS0016,Alfred,Schr,AM1571,"Dexter, Rodolphus W.",AV00530,"Alfred : 1853-1855",1853-Nov-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC005311,AS0024,"Alfred Gibbs",Ship,AM2875,"Jenney, Isaac H.",AV00531,"Alfred Gibbs : 1851-1854",1851-Nov-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC005321,AS0024,"Alfred Gibbs",Ship,AM3570,"Nichols, Edward A.",AV00532,"Alfred Gibbs : 1854-1858",1854-Nov-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC005331,AS0024,"Alfred Gibbs",Ship,AM3570,"Nichols, Edward A.",AV00533,"Alfred Gibbs : 1859-1864",1859-Nov-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC005341,AS0024,"Alfred Gibbs",Ship,AM2884,"Jennings, Edmund E.",AV00534,"Alfred Gibbs : 1865-1869",1865-Jun-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC005351,AS0024,"Alfred Gibbs",Bark,AM2884,"Jennings, Edmund E.",AV00535,"Alfred Gibbs : 1870-1873",1870-May-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC005511,AS0032,"Alice Frazier",Bark,AM4940,"Taber, Daniel Howland",AV00551,"Alice Frazier : 1851-1855",1851-Sep-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC005521,AS0032,"Alice Frazier",Bark,AM3561,"Newell, Charles H.",AV00552,"Alice Frazier : 1855-1859",1855-Oct-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC005531,AS0032,"Alice Frazier",Bark,AM5169,"Walker, Washington T.",AV00553,"Alice Frazier : 1859-1860",1859-Sep-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC005541,AS0044,"Alice Knowles",Bark,AM2013,"Foster, Thomas, Jr.",AV00554,"Alice Knowles : 1879-1883",1879-Jun-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC005551,AS0044,"Alice Knowles",Bark,AM1915,"Flanders, Stephen",AV00555,"Alice Knowles : 1883-1884",1883-Jun-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC005561,AS0044,"Alice Knowles",Bark,AM3228,"Lyner, John",AV00556,"Alice Knowles : 1884-1888",1884-Oct-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC005581,AS0044,"Alice Knowles",Bark,AM3031,"Lapham, Ezra B.",AV00558,"Alice Knowles : 1888-1889",1888-Oct-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC005591,AS0044,"Alice Knowles",Bark,AM1671,"Earle, James A. M.",AV00559,"Alice Knowles : 1908-1910",1908-Nov-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC005611,AS0044,"Alice Knowles",Bark,AM2552,"Hegarty, William Clinton",AV00561,"Alice Knowles : 1914-1917",1914-Jun-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC005861,AS0021,"Alice Mandell",Ship,AM5410,"Wing, Peleg S.",AV00586,"Alice Mandell : 1851-1855",1851-Sep-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC005871,AS0021,"Alice Mandell",Ship,AM5685,"Dennis, John S.",AV00587,"Alice Mandell : 1855-1857",1855-Aug-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC006381,AS0054,Alliance,Brig,AM0172,"Ashley, Abraham II",AV00638,"Alliance : 1819-1820",1819-Jul-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC006390,AS0054,Alliance,Brig,AM0172,"Ashley, Abraham",AV00639,"Alliance : 1820-1821",1820,,"New Bedford","Brazil Bank","NBFPL Reel 166",,1821-Jul-21,NULL,NULL
AC006391,AS0054,Alliance,Brig,AM0172,"Ashley, Abraham",AV00639,"Alliance : 1820-1821",1820-Aug-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC006403,AS0054,Alliance,Brig,AM0172,"Ashley, Abraham",AV00640,"Alliance : 1821","1821 Jun 1","New Bedford","New Bedford","Brazil Bank Whaling","NBFPL Reel 166",,"1821 Jul 21","Ellen Stone",Alliance_1821_00640_inbound
AC006411,AS0054,Alliance,Ship,AM1096,"Coffin, Alexander Gardner",AV00641,"Alliance : 1822-1824",1822-May-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC006531,AS0805,"Allie B. Dyer",Schr,AM5093,"Tripp, Orlando Jefferson",AV00653,"Allie B. Dyer : 1868",1868-Aug-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC006641,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00664,"Almy : 1827",1827-Jul-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC006760,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00676,"Almy : 1821",1821-Feb-27,Westport,"New Bedford","Cape De Verds and Brazil Bank","NBFPL reel 166",,,NULL,NULL
AC006761,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00676,"Almy : 1821",1821-Feb-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC006770,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00677,"Almy : 1821-1822",1821-Oct-05,Westport,"New Bedford","Cape de Verde & Brazil Banks","NBFPL Reel 166",,NULL,NULL,NULL
AC006771,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00677,"Almy : 1821-1822",1821-Oct-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC006772,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00677,"Almy : 1821-1822",1821-Oct-05,Westport,"New Bedford","Cape De Verds and Brazil Bank","NBFPL reel 166",,1822-Jul-27,NULL,NULL
AC006780,AS0846,"Brig Almy",Brig,AM3371,"Mayhew, Jonathan",AV00678,"Almy : 1822-1823",1822-Oct-02,Westport,"New Bedford","West Indies & Bay of Mexico","NBFPL reel 166",,NULL,NULL,NULL
AC006781,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00678,"Almy : 1822-1823",1822-Oct-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC006791,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00679,"Almy : 1824-1825",1824-Oct-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC006801,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00680,"Almy : 1825-1826",1825-Oct-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC006803,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00680,"Almy : 1825-1826","1825 Oct 11","Westport, MA","New Bedford","West Indies, Bay of Mexico ; and elsewhere","NBFPL reel 166",,,"Gilbert Perry",Almy_1825_00680
AC006811,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00681,"Almy : 1826-1827",1826-Sep-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC006820,AS0846," Almy",Brig,AM4290,"Seabury, Benjamin",AV00682,"Almy : 1828",,Westport,"New Bedford","West Indies","NBPFL Reel 166",,NULL,NULL,NULL
AC006821,AS0846,Almy,Brig,AM4290,"Seabury, Benjamin",AV00682,"Almy : 1828",1828-Mar-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC006831,AS0846,Almy,Brig,AM3010,"Lake, Samuel",AV00683,"Almy : 1828-1829 ",1828-Nov-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC006840,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00684,"Almy : 1829-1830",1829-Oct-09,Westport,"New Bedford","Cape de Verde","NBFPL Reel 166",,NULL,NULL,NULL
AC006841,AS0846,Almy,Brig,AM3371,"Mayhew, Jonathan",AV00684,"Almy : 1829-1830",1829-Oct-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC006981,AS0849,Altamaha,Schr,AM2398,"Hammond, Charles B.",AV00698,"Altamaha (Alatamaha) : 1852-1853",1852-Jul-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC006991,AS0849,Altamaha,Schr,AM2398,"Hammond, Charles B.",AV00699,"Altamaha (Alatamaha) : 1854",1854-May-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC007001,AS0849,Altamaha,Schr,AM1855,"Fisher, Consider",AV00700,"Altamaha (Alatamaha) : 1855",1855-May-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC007011,AS0849,Altamaha,Schr,AM1855,"Fisher, Consider",AV00701,"Altamaha (Alatamaha) : 1856-1857",1856-May-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC007021,AS0849,Altamaha,Brig,AM1862,"Fisher, George Goodson",AV00702,"Altamaha (Alatamaha) : 1857",1857-Jun-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC007031,AS0849,Altamaha,Schr,AM1862,"Fisher, George Goodson",AV00703,"Altamaha (Alatamaha) : 1857-1858",1857-Jul-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC007041,AS0849,Altamaha,Brig,AM1013,"Clark, John C.",AV00704,"Altamaha (Alatamaha) : 1859-1860",1859-May-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC007051,AS0849,Altamaha,Brig,AM2422,"Handy, Benjamin B.",AV00705,"Altamaha (Alatamaha) : 1861",1861-May-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC007061,AS0849,Altamaha,Brig,AM2288,"Gray, Rufus",AV00706,"Altamaha (Alatamaha) : 1862-1862",1862-May-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC007091,AS0012,Alto,Bark,AM1155,"Coffin, James Madison",AV00709,"Alto : 1840-1843",1840-Aug-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC007101,AS0012,Alto,Bark,AM3646,"Nye, Joseph P.",AV00710,"Alto : 1862-1864",1862-Nov-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC007111,AS0012,Alto,Bark,AM3646,"Nye, Joseph P.",AV00711,"Alto : 1864-1866",1864-Nov-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC007121,AS0012,Alto,Bark,AM5254,"West, Nehemiah",AV00712,"Alto : 1844-1847",1844-Sep-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC007131,AS0012,Alto,Bark,AM3012,"Lakeman, Edward F.",AV00713,"Alto : 1847-1851",1847-Sep-13,,"New Bedford",,NB,,NULL,NULL,NULL
